device_id,browser_type,os_type,device_type
-757061858,Facebook,Android,MAR-LX1M
-756737365,Mobile Safari UI/WKWebView,iOS,iPhone
-755854860,Chrome Mobile,Android,Generic Smartphone
-754833750,Opera,Mac OS X,Other
-754032050,Mobile Safari UI/WKWebView,iOS,iPhone
-753743037,Other,Mac OS X,Other
-752441725,Samsung Internet,Android,Samsung SM-G998U
-751899901,Samsung Internet,Android,Samsung SM-G965F
-751875326,Chrome,Windows,Other
-751541998,Chrome Mobile iOS,iOS,iPad
-751117215,WhatsApp,Other,Spider
-750907220,Chrome Mobile WebView,Android,Samsung SM-A015M
-750777320,WhatsApp,Other,Spider
-750169005,Firefox,Linux,Other
-749942386,Samsung Internet,Android,Samsung SM-G965U1
-749872741,Samsung Internet,Android,Samsung SM-A325F
-749231680,Chrome,Windows,Other
-749230640,Mobile Safari,iOS,iPhone
-748469753,Firefox,Windows,Other
-746764296,Firefox,CentOS,Other
-746487507,Chrome Mobile WebView,Android,Samsung SM-A307FN
-744872697,Chrome,Mac OS X,Other
-743081441,Samsung Internet,Android,Samsung SM-J730GM
-742633841,Seekport Crawler,Other,Other
-741902980,Chrome Mobile,Android,Generic Smartphone
-741375528,KStandBot,Windows,Spider
-741278562,Opera,Mac OS X,Other
-740537110,Chrome,Mac OS X,Other
-737922485,Chrome Mobile,Android,Nokia undefined$2$3
-737174785,Yandex Browser,Mac OS X,Other
-735039849,Chrome Mobile iOS,iOS,iPhone
-733794939,Chrome Mobile,Android,Generic Smartphone
-733614935,HeadlessChrome,Linux,Other
-733097781,curl,Other,Other
-732841400,Samsung Internet,Android,Samsung SM-M215F
-732384405,Spark%20Desktop%20Helper,Other,iOS-Device
-731860290,Firefox iOS,iOS,iPhone
-730780804,Chrome Mobile WebView,Android,Samsung SM-M146B
-729881120,Mobile Safari UI/WKWebView,iOS,iPhone
-728793922,Samsung Internet,Android,Samsung SM-N975U1
-726632432,Chrome Mobile WebView,Android,Samsung SM-A536E
-726594229,Chrome Mobile WebView,Android,Generic Smartphone
-726586095,Firefox,Windows,Other
-725855524,Chrome Mobile WebView,Android,Generic Smartphone
-725599973,Chrome,Mac OS X,Other
-724797033,Firefox,Windows,Other
-724177112,Samsung Internet,Android,Samsung SM-E625F
-724013194,vuhuvBot,Other,Spider
-723772485,Android,Android,Nokia undefined$2$3
-723764105,Chrome Mobile WebView,Android,Pixel 6a
-723664196,Yandex Browser,Windows,Other
-723516686,Mobile Safari UI/WKWebView,iOS,iPhone
-723244590,AccompanyBot,Other,Other
-722749273,Samsung Internet,Android,Samsung SM-G960U
-722593685,Chrome,Windows,Other
-720282254,Chrome Mobile iOS,iOS,iPhone
-717582027,Chrome Mobile,Android,XiaoMi Redmi Note 4X
-717062039,Firefox,Linux,Other
-716462401,Chrome,Windows,Other
-716280756,Chrome Mobile WebView,Android,Samsung SM-G770F
-716142587,Firefox,Windows,Other
-715851937,Mobile Safari UI/WKWebView,iOS,iPhone
-715637451,therobots,Other,Spider
-714747517,Spark%20Desktop%20Helper,Other,iOS-Device
-712881865,Chrome,Mac OS X,Other
-712504991,Firefox,Windows,Other
-712077312,Chrome Mobile iOS,iOS,iPhone
-711007751,Firefox,Mac OS X,Other
-710465795,Chrome,Mac OS X,Other
-708845700,Chrome Mobile WebView,Android,Pixel 3a
-707366196,Samsung Internet,Android,Samsung SM-N960U1
-706886568,Chrome Mobile WebView,Android,Samsung SM-G996U1
-706308188,Samsung Internet,Android,Samsung SM-A536E
-705462927,Chrome Mobile iOS,iOS,iPhone
-704737104,Mobile Safari UI/WKWebView,iOS,iPhone
-704334990,Chrome,Mac OS X,Other
-704194189,Chrome Mobile,Android,Nexus 5
-703623042,Firefox,Linux,Other
-702199030,Chrome Mobile WebView,Android,Samsung SM-A336E
-700873255,Chrome Mobile WebView,Android,Samsung SM-M305F
-700395127,Samsung Internet,Android,Samsung SM-A525F
-699363418,Mobile Safari UI/WKWebView,iOS,iPhone
-699212828,Chrome Mobile,Android,Generic Smartphone
-698834906,Firefox Mobile,Android,Generic Smartphone
-697830901,Mobile Safari UI/WKWebView,iOS,iPhone
-696808506,Chrome Mobile,Android,Generic Smartphone
-696657837,Firefox,Mac OS X,Other
-696297828,Opera,Windows,Other
-696184561,Facebook,Android,Samsung SM-G960U
-695555617,Chrome Mobile WebView,Android,LXX504
-694830971,Chrome Mobile WebView,Android,Infinix $2
-694772327,Firefox Mobile,Android,Generic Smartphone
-693207216,Chrome Mobile WebView,Android,Samsung SM-F127G
-692372580,Yandex Browser,Android,Generic Smartphone
-691045349,Firefox,Mac OS X,Other
-690456407,Facebook,Android,Samsung SM-G975F
-690246013,Chrome,Mac OS X,Other
-689990375,Mobile Safari UI/WKWebView,iOS,iPhone
-689761096,Facebook,Android,Generic Smartphone
-689722041,WhatsApp,Other,Spider
-689339811,Chrome Mobile WebView,Android,Pixel 2
-688840467,Firefox,SUSE,Other
-688826191,Chrome Mobile WebView,Android,Samsung SM-S916U1
-688520181,Samsung Internet,Android,Samsung SM-G781W
-688423686,HeadlessChrome,Linux,Other
-687777925,Chrome Mobile WebView,Android,Pixel 5
-687517379,Samsung Internet,Android,Samsung SM-M317F
-687421765,Chrome,Windows,Other
-686772632,Samsung Internet,Android,Samsung SM-G970U1
-685925906,Mobile Safari,iOS,iPhone
-685703534,Firefox,Mac OS X,Other
-685105890,Chrome Mobile iOS,iOS,iPhone
-684607933,Samsung Internet,Android,Samsung SM-G955U
-682602101,Chrome Mobile WebView,Android,Samsung SM-A235F
-682005159,Chrome Mobile WebView,Android,Samsung SM-A235M
-681228421,Chrome Mobile WebView,Android,XiaoMi Redmi 7
-680029294,Chrome Mobile iOS,iOS,iPad
-679704384,Chrome,Windows,Other
-678476417,heritrix,Other,Spider
-677140788,Chrome Mobile WebView,Android,XiaoMi Redmi Note 8 Pro
-677056094,Samsung Internet,Android,Samsung SM-G780F
-676878477,Chrome Mobile WebView,Android,Samsung SM-A736B
-676604904,Android,Android,SonyEricsson$2
-676458372,Chrome,Mac OS X,Other
-676096078,Android,Android,HTC ADR6300
-675070588,Chrome Mobile,Android,Lenovo K8 Plus
-674820686,IE,Windows,Other
-672552680,Chrome Mobile WebView,Android,XiaoMi Redmi Note 8
-671913184,Chrome Mobile WebView,Android,Gionee GN2200
-670797839,Mobile Safari UI/WKWebView,iOS,iPad
-670455396,Samsung Internet,Android,Samsung SM-N960F
-670232934,Chrome Mobile WebView,Android,Samsung SM-G781B
-670192166,Firefox,Windows,Other
-668498773,Screaming Frog SEO Spider,Other,Spider
-668246946,Samsung Internet,Android,Samsung SM-S911B
-668201904,Chrome Mobile WebView,Android,Samsung SM-S918U
-667097505,Other,Windows,Other
-666339544,Chrome Mobile WebView,Android,HMA-L29
-664283232,Chrome Mobile,Android,Generic Smartphone
-663348977,Chrome Mobile WebView,Android,ALP-L09
-663100218,WhatsApp,Other,Spider
-662250742,Samsung Internet,Android,Samsung SM-S916U
-661756972,Samsung Internet,Android,Samsung SM-G970U
-661746247,Mobile Safari UI/WKWebView,iOS,iPhone
-661646735,Chrome Frame,Windows,Other
-659866165,Samsung Internet,Android,Samsung SM-G991B
-658980581,Chrome Mobile iOS,iOS,iPhone
-658906945,Samsung Internet,Android,Samsung SM-G892U
-658525795,Facebook,Android,Asus X00ID
-658248069,Mobile Safari UI/WKWebView,iOS,iPhone
-657617793,Chrome Mobile WebView,Android,Samsung SM-A305GT
-656320430,Chrome Mobile,Android,Nexus 5
-655858668,Samsung Internet,Android,Samsung SM-G998B
-655779812,Firefox,Windows,Other
-655738579,Opera,Windows,Other
-655624255,Mobile Safari UI/WKWebView,iOS,iPhone
-655371611,Firefox,Mac OS X,Other
-653566131,Samsung Internet,Android,Samsung SM-A715F
-653340177,Mobile Safari,iOS,iPad
-652233858,Chrome,Windows,Other
-651593057,Other,Windows,Other
-650732473,Chrome Mobile WebView,Android,Samsung SM-G998B
-648398830,Mobile Safari,iOS,iPhone
-648113861,Chrome Mobile WebView,Android,Samsung SM-G955U
-647489388,Chrome,Windows,Other
-647153016,Chrome Mobile WebView,Android,Samsung SM-S908E
-645698502,Chrome,Mac OS X,Other
-644759430,Chrome Mobile WebView,Android,Samsung SM-M307F
-644724305,Chrome,Mac OS X,Other
-644394519,Samsung Internet,Android,Samsung SM-G965F
-644242156,Chrome,Linux,Other
-643696601,Chrome,Windows,Other
-643057667,WhatsApp,Other,Spider
-642751444,Chrome,Windows,Other
-640494863,Chrome,Android,Generic Smartphone
-639444862,Chrome Mobile WebView,Android,XiaoMi Redmi 6
-639284858,Samsung Internet,Android,Samsung SM-S916B
-637479747,Chrome Mobile WebView,Android,XiaoMi Redmi Note 5 Pro
-637258597,Chrome,Windows,Other
-636447646,Mobile Safari,iOS,iPhone
-633783282,Chrome Mobile WebView,Android,Samsung SM-A536W
-632177369,Chrome,Android,Generic Smartphone
-632047912,Chrome,Windows,Other
-631790266,Firefox,Ubuntu,Other
-631051300,Chrome,Chrome OS,Other
-630769981,Chrome Mobile iOS,iOS,iPhone
-630536476,Chrome Mobile,Android,Generic Smartphone
-629096741,Chrome Mobile iOS,iOS,iPhone
-628484001,Chrome Mobile iOS,iOS,iPhone
-628322641,Chrome Mobile,Android,LG-$2
-627452052,Safari,Mac OS X,Other
-626924240,WhatsApp,Other,Spider
-626244156,Chrome,Windows,Other
-625801453,Samsung Internet,Android,Samsung SM-A750F
-624616303,Chrome Mobile WebView,Android,Pixel 6
-622985792,Chrome,Windows,Other
-622389675,Chrome Mobile iOS,iOS,iPhone
-622121591,Mobile Safari UI/WKWebView,iOS,iPhone
-621968521,Firefox,Windows,Other
-621772109,Edge,Windows,Other
-621624398,Chrome,Windows,Other
-621005560,Chrome Mobile WebView,Android,Samsung SM-G973F
-620687719,Samsung Internet,Android,Samsung SM-F936B
-619841946,Safari,Mac OS X,Other
-618808937,Mobile Safari UI/WKWebView,iOS,iPhone
-618666750,Firefox,Ubuntu,Other
-618526165,Spark,Other,iOS-Device
-618108316,Facebook,Android,Samsung SM-A515F
-616550068,Chrome Mobile WebView,Android,XiaoMi Redmi Note 5
-615535254,Mobile Safari,iOS,iPhone
-615508860,Chrome,Windows,Other
-613051300,Firefox,Mac OS X,Other
-612088065,Opera Mobile,Android,Generic Smartphone
-610699024,Mobile Safari UI/WKWebView,iOS,iPhone
-610142623,Chrome Mobile iOS,iOS,iPhone
-609164095,Firefox,Windows,Other
-607588088,Chrome Mobile WebView,Android,Nokia$2$3
-607188756,Samsung Internet,Android,Samsung SM-G960U1
-606260142,Facebook,iOS,iPhone
-605888471,Chrome,Windows,Other
-605756294,Chrome Mobile,Android,Generic Smartphone
-604988386,Samsung Internet,Android,Samsung SM-M315F
-603028493,Chrome Mobile WebView,Android,Generic Smartphone
-602443985,Facebook,iOS,iPhone
-602274496,Chrome Mobile,Android,LG $2
-601178030,Chrome,Android,Asus Nexus 10
-599189457,Mobile Safari UI/WKWebView,iOS,iPhone
-597792546,Chrome,Linux,Other
-597466994,Mobile Safari,iOS,iPhone
-597298214,Chrome Mobile,Android,Generic Smartphone
-597180593,Chrome Mobile WebView,Android,Samsung SM-A235F
-597128459,Facebook,Mac OS X,Other
-596963104,Chrome Mobile WebView,Android,OnePlus ONEPLUS A6000
-596226115,Samsung Internet,Android,Samsung SM-F711B
-595963472,Samsung Internet,Android,Samsung SM-F936U1
-595936836,Firefox,Linux,Other
-595625608,Mobile Safari UI/WKWebView,iOS,iPhone
-595271227,aiHitBot,Other,Other
-593767756,Chrome Mobile WebView,Android,Samsung SM-G991B
-592233979,Samsung Internet,Android,Samsung SM-G991N
-592008037,Chrome Mobile WebView,Android,Samsung SM-F936U1
-591420159,Chrome Mobile WebView,Android,Samsung SM-G960F
-591195419,Chrome,Windows,Other
-590914793,Chrome,Android,Generic Smartphone
-589445346,Chrome Mobile WebView,Android,Samsung SM-N960U1
-588719517,Mobile Safari UI/WKWebView,iOS,iPhone
-587719640,com/bot,Android,Spider
-587324675,Chrome,Windows,Other
-586914093,Firefox,Fedora,Other
-586797193,Chrome,Android,Asus Nexus 10
-586793214,Samsung Internet,Android,Samsung SM-A715F
-586442883,Mobile Safari UI/WKWebView,iOS,iPhone
-586305548,Chrome Mobile WebView,Android,XiaoMi Redmi Note 8 Pro
-584552913,Yandex Browser,Mac OS X,Other
-584146353,Chrome Mobile iOS,iOS,iPhone
-584096402,Galeon,Linux,Other
-583842035,Firefox,Windows,Other
-583441531,curl,Other,Other
-583388909,Mobile Safari,iOS,iPad
-582485348,Chrome Mobile WebView,Android,OnePlus ONEPLUS A3000
-581949435,Chrome Mobile WebView,Android,Samsung SM-M325FV
-581085907,Firefox,Windows,Other
-580041118,Chrome Mobile WebView,Android,EML-L09
-579838619,Chrome Mobile iOS,iOS,iPhone
-576778771,Chrome Mobile,Android,VS415PP
-575884700,Firefox,Mac OS X,Other
-573850795,Chrome,Windows,Other
-573308444,Chrome,Windows,Other
-572653101,Mobile Safari UI/WKWebView,iOS,iPhone
-572399256,Samsung Internet,Android,Samsung SM-M317F
-572091860,Chrome Mobile iOS,iOS,iPhone
-571752298,Firefox,Mac OS X,Other
-570596517,Firefox,Windows,Other
-568311088,Mobile Safari,iOS,iPhone
-568269894,Chrome Mobile WebView,Android,Samsung SM-G892A
-567266697,Firefox iOS,iOS,iPhone
-566448216,Facebook,iOS,iPhone
-566212204,Samsung Internet,Android,Samsung SM-G986B
-566059463,Chrome,Mac OS X,Other
-564291575,Samsung Internet,Android,Samsung SM-S901U
-563729459,Firefox,Windows,Other
-563659628,Mobile Safari UI/WKWebView,iOS,iPhone
-561736639,Chrome,Mac OS X,Other
-560573956,Chrome Mobile WebView,Android,OnePlus ONEPLUS A6010
-559966795,Chrome,Windows,Other
-559404850,Facebook,iOS,iPhone
-556878187,Opera,Windows,Other
-556592774,Chrome Mobile,Android,Generic Smartphone
-556251031,Chrome,Mac OS X,Other
-556059597,Samsung Internet,Android,Samsung SM-A716U1
-555967102,Samsung Internet,Android,Samsung SM-A426B
-554337489,Samsung Internet,Android,Samsung SM-G965U1
-554039053,Firefox,Mac OS X,Other
-551969077,curl,Other,Other
-551846977,Chrome Mobile WebView,Android,Generic Smartphone
-550285501,Chrome Mobile WebView,Android,Samsung SM-A135F
-549927306,Chrome Mobile WebView,Android,Samsung SM-M307FN
-549903624,Chrome,Mac OS X,Other
-549823633,Chrome Mobile WebView,Android,Samsung SM-S908U1
-548100094,Chrome Mobile iOS,iOS,iPhone
-547779827,Client,Other,iOS-Device
-547479512,Chrome,Windows,Other
-547084265,Chrome Mobile,Android,Generic Smartphone
-546923324,Linkbot,Other,Spider
-545872964,Samsung Internet,Android,Samsung SM-S918W
-545438178,Mobile Safari UI/WKWebView,iOS,iPhone
-545188770,Samsung Internet,Android,Samsung SM-A715W
-544959357,Chrome Mobile WebView,Android,XiaoMi Redmi Note 8
-544473656,Firefox,Linux,Other
-544143489,WhatsApp,Other,Spider
-541145721,Opera,Windows,Other
-541110416,Firefox Mobile,Android,Generic Smartphone
-539599445,Mobile Safari UI/WKWebView,iOS,iPad
-539490377,Chrome Mobile WebView,Android,XiaoMi Redmi Note 9 Pro
-539250553,Chrome Mobile WebView,Android,Pixel 7
-539206256,Samsung Internet,Android,Samsung SM-S901N
-538508085,Chrome Mobile WebView,Android,Samsung SM-F711B
-538056382,Facebook,iOS,iPhone
-537623488,Chrome Mobile WebView,Android,XiaoMi Redmi Note 10 Lite
-537559352,Chrome Mobile,Android,CPH1729
-535379072,Chrome Mobile iOS,iOS,iPhone
-535303774,; Bot,Other,Spider
-535262203,Mobile Safari,iOS,iPad
-534687865,Chrome Mobile,Android,Nokia undefined$2$3
-534404258,Samsung Internet,Android,Samsung SM-A125M
-534256994,Firefox,Mac OS X,Other
-533327710,Samsung Internet,Android,Samsung SM-J330FN
-533037062,Mobile Safari UI/WKWebView,iOS,iPhone
-531612272,Safari,Mac OS X,Other
-530979913,Samsung Internet,Android,Samsung SM-N970U
-529296258,Chrome,Windows,Other
-528381459,Mobile Safari,iOS,iPad
-528330603,Firefox Mobile,Android,Generic Smartphone
-527587276,Chrome,Linux,Other
-526455190,Mobile Safari UI/WKWebView,iOS,iPhone
-525887767,Chrome Mobile WebView,Android,Samsung SM-A705GM
-525101832,Chrome Mobile WebView,Android,Samsung SM-N770F
-524669424,Yandex Browser,Android,Generic Smartphone
-521909173,Firefox,Windows,Other
-521887664,Firefox,Windows,Other
-520987234,Chrome,Mac OS X,Other
-520846522,Chrome,Mac OS X,Other
-519241955,Chrome Mobile WebView,Android,Samsung SM-A526U1
-518933449,Samsung Internet,Android,Samsung SM-M127G
-518192349,Yandex Browser,Windows,Other
-517994582,Firefox,Windows,Other
-517981232,Opera,Mac OS X,Other
-517457310,Chrome,Mac OS X,Other
-516546973,Chrome Mobile WebView,Android,TECNO $2
-516481312,Mobile Safari UI/WKWebView,iOS,iPhone
-515923298,linkbot,Other,Spider
-515825441,Chrome Mobile,Android,XiaoMi Redmi Note 9S
-515420806,Firefox iOS,iOS,iPhone
-515202070,Chrome Mobile WebView,Android,Generic Smartphone
-512745822,Firefox,Linux,Other
-512706048,Samsung Internet,Android,Samsung SM-M315F
-512074923,Firefox,Mac OS X,Other
-510875813,Chrome,Windows,Other
-508188102,Chrome,Linux,Other
-506648826,Chrome Mobile,Android,Generic Smartphone
-505500861,Chrome Mobile WebView,Android,Samsung SM-G991U
-505161885,Mobile Safari UI/WKWebView,iOS,iPhone
-503359680,Mobile Safari UI/WKWebView,iOS,iPhone
-502366545,Firefox,Mac OS X,Other
-500791146,Chrome Mobile,Android,Pixel 2
-500631167,Facebook,Android,Samsung SM-A325F
-500446685,Safari,Mac OS X,Other
-497961491,Chrome Mobile WebView,Android,Samsung SM-G996U
-497761332,Firefox,Mac OS X,Other
-496133732,Mobile Safari UI/WKWebView,iOS,iPhone
-495979159,Mobile Safari UI/WKWebView,iOS,iPhone
-495534901,Mobile Safari UI/WKWebView,iOS,iPhone
-495294780,Chrome Mobile WebView,Android,Samsung SM-G770F
-494969851,Firefox,Linux,Other
-494567842,Chrome Mobile,Android,Generic Smartphone
-493810462,Googlebot-Image,Other,Spider
-492953523,Other,Windows,Other
-492912037,Chrome,Mac OS X,Other
-492548074,Chrome Mobile WebView,Android,XiaoMi Redmi Note 8 Pro
-492197651,Chrome,Linux,Other
-492016993,Facebook,Android,Samsung SM-G960F
-491465160,Firefox,Ubuntu,Other
-491367762,Chrome Mobile WebView,Android,Samsung SM-M515F
-490955303,Chrome Mobile WebView,Android,Generic Smartphone
-490316654,Firefox,Windows,Other
-489361288,Samsung Internet,Android,Samsung SM-N975F
-489080397,Chrome Mobile WebView,Android,ELE-L29
-488595267,Chrome Mobile WebView,Android,Samsung SM-G9600
-488238077,Chrome Mobile WebView,Android,Samsung SM-G975F
-488171324,Facebook,Android,Samsung SM-G950U
-487968828,Chrome Mobile WebView,Android,Samsung SM-A515F
-487081305,Firefox,Windows,Other
-486614893,Chrome Mobile WebView,Android,Samsung SM-A515F
-485131942,Chrome Mobile,Android,Nokia undefined$2$3
-482065584,Chrome Mobile WebView,Android,Samsung SM-S908U1
-481199217,Mobile Safari UI/WKWebView,iOS,iPhone
-480645172,Chrome Mobile WebView,Android,Samsung SM-M307F
-480576239,Chrome,Linux,Other
-479269383,Chrome Mobile,Android,Generic Smartphone
-479075730,Opera,Windows,Other
-478983933,IE,Windows,Other
-478136645,Chrome,Mac OS X,Other
-477801979,Yandex Browser,Windows,Other
-477735498,Samsung Internet,Android,Samsung SM-G960U1
-477705116,Chrome Mobile WebView,Android,Samsung SM-A325F
-477299206,Firefox,Fedora,Other
-476438584,Firefox,Ubuntu,Other
-474997445,Chrome Mobile WebView,Android,Samsung SM-M136B
-474159889,Chrome,Windows,Other
-474030033,Facebook,Android,Samsung SM-G965U
-473900765,Opera,Windows,Other
-473691807,QQ Browser,Windows,Other
-473579306,Mobile Safari UI/WKWebView,iOS,iPhone
-473562669,Safari,Mac OS X,Other
-473048373,Samsung Internet,Android,Samsung SM-F926B
-471609370,Chrome,Windows,Other
-471230306,Chrome,Mac OS X,Other
-470218667,Chrome Mobile WebView,Android,Samsung SM-G885F
-469347760,Chrome Mobile WebView,Android,Samsung SM-G990E
-469238349,Samsung Internet,Android,Samsung SM-A326U
-469227887,Samsung Internet,Android,Samsung SM-G955U
-468073293,Chrome Mobile WebView,Android,Samsung SM-G990U
-464409968,Samsung Internet,Android,Samsung SM-G981W
-464372451,Chrome Mobile WebView,Android,Samsung SM-G986U1
-464094938,Samsung Internet,Android,Samsung SM-G996N
-463606772,Chrome,Windows,Other
-463491617,Chrome,Windows,Other
-462269713,Samsung Internet,Android,Samsung SM-M015G
-461776136,Firefox,Windows,Other
-461567509,Chrome,Windows,Other
-460610590,HeadlessChrome,Linux,Other
-460593458,Mobile Safari,iOS,iPhone
-460467785,Firefox,Ubuntu,Other
-460372522,Firefox iOS,iOS,iPhone
-460182521,Chrome Mobile WebView,Android,Samsung SM-G996U1
-458887543,Chrome Mobile,Android,Generic Smartphone
-457760520,Chrome Mobile WebView,Android,vivo $2
-456452499,Spark,Other,iOS-Device
-455208622,Chrome Mobile WebView,Android,XiaoMi Redmi Note 5
-454893561,Mobile Safari UI/WKWebView,iOS,iPhone
-454872852,Firefox,Mac OS X,Other
-454387297,Chrome,Windows,Other
-454270898,Samsung Internet,Android,Samsung SM-M336BU
-452534657,Spark%20Desktop%20Helper,Other,iOS-Device
-451108194,Chrome Mobile WebView,Android,XiaoMi Redmi Note 8
-451042601,Mobile Safari UI/WKWebView,iOS,iPhone
-450535895,Chrome Mobile WebView,Android,Samsung SM-G930F
-450383881,Chrome,Mac OS X,Other
-449894593,Samsung Internet,Android,Samsung SM-G781B
-449872596,Firefox,Ubuntu,Other
-449856697,Safari,Mac OS X,Other
-449577860,Chrome,Mac OS X,Other
-449304114,Samsung Internet,Android,Samsung SM-A525M
-449018801,Opera,Windows,Other
-448839021,Chrome,Windows,Other
-448514079,Mobile Safari,iOS,iPhone
-448405844,Chrome Mobile WebView,Android,Samsung SM-A715F
